tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
57,Parties Internet (1-6),1203,Big-Al Prg (whiner),1293,OO7 (buro),27,30,f5f6e6f4e3d6e7d7g4d3g5f8d8e2c6e8g8c5f3c4b5g3f7b4c8c7f2h6h5h3h4g6c2c3d1e1d2c1b8g7a4b3b7a5a6b6h8h7a3a8b1a1a7a2b2f1g1h1h2g2
57,Parties Internet (1-6),1341,Buffalo (andersson),1203,Big-Al Prg (whiner),34,34,f5f6e6f4e3d6e7d7g4d3g5e2c6g6c5f3c4e8f7f8c8c3d2b3d8b8b5h3h4h5g3d1c2c7h7b4b6h2c1e1f1g2f2a6h6h8h1g1b2g7a3a1g8b1a4a5a7a8a2b7
57,Parties Internet (1-6),1203,Big-Al Prg (whiner),1268,Turtle (letouzey),17,21,f5f6e6f4e3d6e7f3c4c5g6c3c6d3b4b6b3b5a5f7a6d8g4g5f8h3e8g8h5h4d7h6b2a1c2a2a4e2d2b1f1e1h7h8g7g1g2f2g3c8c7a3h2h1d1c1b7a7b8a8
57,Parties Internet (1-6),399,Pee Wee (whinery),1293,OO7 (buro),25,30,f5f6e6f4e3d6g6g5e7f7c3f3d3f8e8d8h6g8g3g4h4h3c5f2c7d2d1c1e2e1f1g1c2c6d7c8b6b7g7c4g2h8a8b5a5a4b8b4a3a7a6b3b1a1b2h7h5a2h2h1
57,Parties Internet (1-6),1341,Buffalo (andersson),1203,Big-Al Prg (whiner),46,37,f5f6e6f4e3d6g6g5e7d3h5f7d7e8f3h6h7g4g3d8c4f2c5d2f1h3c6h4h2c3c8b3f8g2e2e1b4g1h1b5b6b7c7b8c2b2d1g7a8a7g8h8a4a3a6a5b1a1a2c1
57,Parties Internet (1-6),1289,Darwersi (lafon),1374,Piglet (buro),21,22,f5f6e6f4e3d6g6g4c4h6c6c5d7e7b5c8f7f8g5g3f3h5h3b6c7a4e8d8b7b4a5b3a3d3c2d2a6a8f2c3e1a7b8h4e2h2h7g7h1g2f1a2b2b1d1a1g8h8c1g1
57,Parties Internet (1-6),399,Pee Wee (whinery),1374,Piglet (buro),19,20,f5f6e6f4e3d6g6g4c4h6g5h5h4h3c6g3e7b6d7c5b7d2f2c7a6d3c3a8b4d8f8e2f3e1a7f7b5e8c8c2g7b8d1h8b1a3a4c1b2f1g2a1b3g8a2a5h7h1h2g1
57,Parties Internet (1-6),1203,Big-Al Prg (whiner),1268,Turtle (letouzey),21,28,f5f6e6f4e3d6c6c5e7d7c3f3d8e8f8c8b8f7g8c7b4b5g6c4a4a6d3f2e2c2d2a3a2b3g5g4b1b7g1h5g3c1d1f1b2e1g2h2a8h6a5a7b6a1h4h1h7h3h8g7
57,Parties Internet (1-6),1364,Opg (de graaf),1374,Piglet (buro),22,22,f5f6e6f4e3d6c6c5e7d7c3f3c4e2f7e8g5d3f8d8g4h6d2c7h5g6c8c1h7h4h3g7f1d1f2c2e1g1h8g8b1a1b2b4a4b5a5a6a7b3a2a3b6a8b8b7g2h1h2g3
57,Parties Internet (1-6),1327,Doronko (iwata),1374,Piglet (buro),32,32,f5f6e6f4e3d6c6c5e7f3g6d7c4e8d3g4c7f7c3h5g3b6d8b5a5b3a4d2c1e2a3g5b4h3f8d1g8b7e1c8a8h8g7a6h4c2b1f1g1f2h6a2h2h7a7h1a1g2b2b8
