tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
0,Diverses parties,182,Smith Paul,392,Stephenson David,32,42,f5d6c5f4e3c6e6g5c4f3d7e2f6f7g4b5b4e7e8c8d2c3d3d8h5h4h6h7g6b3f8g8c7f2e1c1f1g3h2d1g2h3h8g7b8c2b6b7a7a8a6a5a4a3a2a1b1b2g1h1
0,Diverses parties,259,Reversi Chall (spr),1,Tastet Marc,43,40,f5d6c5f4e3c6e6f7e7g5f6b5g4d3f8d7c8e8d8f2c7f3g6h4h3h2g3g7f1h5e2d2h8e1b6g1a5a7b4h7h6g8h1c4a6b7a8b8c3b3c1c2a3a4g2b2d1a2b1a1
0,Diverses parties,0,???,36,Daunas Bernard,7,19,f5d6c5f4f3e3d7c6c4d3e6b5f2f6e7c3a5c7f7b4a4d8e2d2e8b3e1a3a2a6a7b6c8d1c1f1g1c2b1g6h6f8g8g5h5g3h4b7g4g2g7h3h2h1b8a8h8h7b2a1
0,Diverses parties,310,Sharman David,268,Haigh David,39,36,f5d6c5f6e6f4e7c7c6b5g6f7g5e8c8h4b4d7a5c4b6a6a4a3f8g8e3f3c3d2d3g4c2e2h5b3h3c1g3h6f2h2d1e1d8b8b7a8a7g2h1g1h7g7f1h8b1b2a2a1
0,Diverses parties,17,Ralle Paul,429,Guyon Bruno,52,50,f5d6c6f6e6d7c5b4b5a4e7c4d3d8f7g6e8c3c8d2g5f8g8h4h6e3b6c7a5a6a3a2b3c2h5h7g4f4f3g3b2g7h8c1b8b7a1b1a7a8e2f1e1d1f2g2g1h1h3
0,Diverses parties,62,Ishii Kenichi,0,???,45,29,f5f6e6f4c3c4d3c6c5d7c7d6d8b6e7b5b4e3a5a3a6a4a2b7g5b3d2c8f3c2c1g6h7h4h6g4g3h2e8h3f7f8a8a7b2e2f1d1e1f2b8a1b1h5h1g1g8g7h8g2
0,Diverses parties,65,Bracchi Andre,17,Ralle Paul,29,28,f5f6e6f4c3d6f3e3d3e2f2c2g4f1d1e1c1b1d2h4g5g3h5h6h3g6g2c6h7b4c5b5b3h1g1h2a1c4a6a5a4b2f7h8a2d7e7a3b6b7c7g8f8b8a8c8e8d8g7a7
0,Diverses parties,5,Shaman David,22,Leader Imre,28,40,f5f6e6f4c3d6f3c4c5b4c6b3e3d3c2d2e2b5g4h4d7f1d1e1b6f2a5e7g5h5g1b1g3h3g2c8d8e8f8g8h2c7f7g6b7a8h6g7b8h1c1a7a1a6a4a3h8h7a2b2
0,Diverses parties,22,Leader Imre,33,Bhagat Peter,55,36,f5f6e6f4c3d7f3d6g5g4e3h5e7g3g6h6f7f2c8d2e2c4d3c6f1f8e8d1c7c5b4d8g8b5c1e1c2a4b3a3h3h4h7b2a1b1a2g1h1b7b8g7h8g2h2a8a7b6a6a5
0,Diverses parties,0,???,36,Daunas Bernard,21,17,f5f6e6f4d3c4c3c5b4e3c6d2e1c1g6e7e2c2d8e8d6g5f8f7f2f3h4d1g4g3d7h6g8b3b1f1g1h5h7a5a3b5a6a4b6b7h3c7a8a7b8c8b2a1a2h8g2h1h2g7
